	comment_text	toxic
36912	Un RFA grazie! Grazie per aver sostenuto la mia nomination di recente successo e, se mai avessi bisogno del mio aiuto, sentiti libero di lasciare un messaggio nella mia pagina di discussione! -) (parlare)	0
39034	Poiché la Chiesa episcopale scozzese fa parte della comunione anglicana e quindi dell'anglicanesimo, molti presumono che sia un distretto scozzese in Gran Bretagna ... o qualcosa del genere.	0
49488	!!!!!! AVVERTIMENTO !!!!!! Sei un idiota. Non ti qualifichi nemmeno come un idiota, sei semplicemente un idiota. mwalla	1
11867	materiale citato fine.	0
80857	"""Se il tuo """"duro lavoro"""" è plagiare informazioni dal sito web di Lenoir City, allora non appartiene a questo posto."""	0
11550	== Il tuo FFU == Ciao e grazie per la tua richiesta a Files for Upload! Il file è stato caricato. Saluti, Parla	0
32645	Gli farò un ping sulla pagina di discussione del modello. Qualcun altro ha posto la stessa domanda. Scot	0
8934	Inesattezza storica Alcune persone miopi stanno per eliminare quella categoria.	0
43591	Ciao, a questo proposito, ti faccio solo sapere che ti ho lasciato una risposta su Wikipedia: Help_desk # Clearing_Sandbox. Spero che questo ti possa aiutare, altrimenti fammelo sapere! Molte grazie) Tally-ho!	0
28060	Informazioni false L'articolo è pieno di informazioni storiche false, nomi controversi, parti non fornite e termini mai verificati sulla guerra in Bosnia.	0
31820	Whaam! modifiche Si prega di interrompere la modifica di Whaam! senza consenso. Non voglio che questo WP: FAC fallisca perché non è stabile. (T / C / WP: QUATTRO / WP: CHICAGO / WP: WAWARD)	0
79305	""":: Rob984 ha ragione. Meglio senza parola di """"membro"""". (en-2)"""	0
42229	crescere Prendi una vita	0
17092	ANI noto di nuovo il blu del Caspio	0
58795	Goodwin è un meraviglioso Strider. 71.120.128.212 71.120.128.212	0
92030	: Probabilmente un ragazzino annoiato che lo cambia con il suo nome o il nome del suo amico. Questo tipo di cose va avanti sempre qui, va con il territorio! ...	0
72300	Secondo questo blog, potrebbe essere Nuova Zelanda v Australia, 2 ° test all'Eden Park, 1976/77, con Peter Petherick in sciopero ed Ewen Chatfield dall'altra parte. (Parlare)	0
96457	E sono sicuro che adorano avere dell'acido in faccia ed essere stuprati per ordine dei tribunali islamici.	1
72488	== Rimozione del vandalismo ==: Nessun problema!	0
71500	Non ho ancora familiarità con tutte le funzionalità di Twinkle, quindi ho dovuto sperimentare. Mi scuso per il sovraccarico di messaggi.	0
36153	Potresti usare alcune citazioni orientali nella tua pagina principale. Prova Lao Tzu, Confuscious, Yamamoto Tsunetomo, Tien Tai, Tokugawa Ieyasu, Admiral Yamamoto Tsunetomo, proverbi, ecc ...	0
3058	Comunque, il punto è che questo non appartiene veramente a questo articolo. FORSE sull'articolo di Ron Paul ... che Rachel e la sua gente stanno cantando a gran voce su questa faccenda, come se fosse davvero importante. Saluti.	0
21971	==== Collegamento a una fonte in cui questa immagine viene rilasciata come GFDL? Il collegamento fornito non dice nulla sullo stato del copyright del logo	0
33022	direi che la fattoria degli animali è più un attacco al totalitarismo che un attacco al comunismo, almeno così l'ho sempre presa. 74.192.12.135	0
19620	Anche Wikipedia non è una soapbox.	0
15826	:Fatto. Potrebbe essere necessaria una formattazione diversa.	0
73940	Dopo una richiesta di Mr Chess, ho caricato anche l'immagine del bridge su Commons. Bevi una birra per me! (Parlare!)	0
59919	Oh mio Dio, sei una stronza. ► '' 'Holla!	1
25224	Comportamento incivile da Utente: BilCat e Utente: Dave1185 | WP: WQA	0
11490	da 0Waldo Perché hai appena ripristinato il mio collegamento? Per favore rimettilo a posto.	0
88977	:: In realtà, ho chiesto a Universe Today e ho ricevuto alcuni consigli utili. Quindi va tutto bene. Come è stato il tuo viaggio?	0
560	Comunque, buona modifica!	0
27002	entrambi siete dei piccoli froci senza vite, quindi forse dovreste incontrarvi e succhiarvi il cazzo a vicenda per tutta la notte e forse forse vi sposerete entrambi in massa.	1
68157	Kejriwal Per favore, puoi leggere la pagina di discussione e fare come ti è stato chiesto, cioè: fare proposte lì. Grazie. -	0
53450	BoA Hey Rich, mi chiedevo se potessi rispondere ad alcune mie domande riguardo al Libro di Abramo? Mi sembra che tu abbia un po 'di background riguardo all'argomento. Fammi sapere! 63.226.104.225	0
27204	ДА ОН ПИДОР НЕСЧАСТНЫЙ!	0
63659	Ha tutto il diritto di prendere troppo sul serio un semplice cartone animato!	0
41400	"""(con """"broadcast meteorologist"""" come secondo vicino)"""	0
60793	Era per quello di Adelaide, infatti. Dispiace per la confusione, .	0
92042	REDIRECT Talk: Vermilion (distretto elettorale provinciale)	0
9398	d15b8 - ne sai qualcosa? Caro stronzo, perché non puoi lasciarmi da solo, e le mie modifiche al motore D15B8?	0
37625	CHI È QUESTO KUMWAT? Guarda per favore smettila! E chi è Kum Wat ... spero di non essere io!	0
55215	grazie amico, aggiungerò direttamente alla voce TC Boyle su wikipedia solo per non mostrare BD	0
13188	Quale editing dirompente? Ho pubblicato FACTUAL MATERIAL !!!! Prendi confidenza con la realtà. Se hai la prova di Dio, mostramela. Metti su o stai zitto.	1
45746	== Come ... == ... può essere eterosessuale?	0
6128	Penso piuttosto che la richiesta di spostamento sotto quella sezione distolga l'attenzione, dovrebbe essercene solo una alla volta.	0
66432	Questo articolo è stato interamente plagiato dal Biographic Directory of the US Congress: http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000026 Il plagio è un furto intellettuale.	0
3494	]] Ci sono nuovi gruppi che hanno debuttato lo scorso anno e anche quest'anno, come Sonamoo, Red-velvet, GOT7, ecc. Per ora, ecco alcune delle nuove etichette discografiche e anche dei loro gruppi che debuttano quest'anno	0
20125	nguyen1310 ha sicuramente forti sentimenti per un po 'di merda. Un giorno nguyen1310 diventerà un bravo dittatore ragazzo-ragazza.	1
95925	WikiProject Anime e manga | class = Stub	0
52037	== Casa sbagliata? == Non credo che l'immagine aggiunta durante il WLM sia della casa giusta. Si prega di confrontare con l'immagine nel modulo nominativo NEHP.	0
14422	: È stata una pugnalata inutile che non ha detto niente di utile. ~~~~	0
83115	, hai cercato informazioni sulla produzione o sulla ricezione?	0
18716	Attori Dovremmo anche fare la sezione degli attori.	0
77213	"""Perché sono stati """"nominati ufficiali dell'anno""""?"""	0
34201	Kosova2008	0
74563	ciao signore sono un gentiluomo e uno studioso 159.242.66.76	0
71305	, 30 aprile 2013 (UTC) Ehm, oops. Piacevolmente ironico, dato che tutto questo casino è stato innescato da un sessismo insensato. Mie scuse. 09:23	0
42895	Virginia Politics Errore mio! Non volevo aggiungere quella parte.	0
54444	Se non sei sicuro di quale sia il tuo indirizzo email, seleziona Speciale: Preferenze. Saluti, |	0
80172	Soverneign / separato è stato evitato .:	0
79197	Dennis, smettila di usare la pagina di discussione per le tue diatribe contro Newman.	0
13193	== Giugno 2008 == Per favore interrompi il tuo editing dirompente. Se il tuo vandalismo continua, ti verrà impedito di modificare Wikipedia.	0
88681	== Nietzsche e i nazisti == Questo articolo ha bisogno di qualcosa su come Nietzsche ha ispirato i nazisti.	0
60927	, 3 giugno 2008 (UTC) Se non riesco a trovare una voce accettabile per questo, tornerò a creare e modificare le pagine per CSI: Miami, il mio programma televisivo preferito, come ho fatto. 15:55	0
31385	come si chiamava james wolfe madri?	0
19870	== Blonde == non era biondo originale?	0
87903	Omicidi indonesiani del 1965-1966	0
5874	: Questa è un'immagine schifosa di Internet, e non una vera fonte dalla Repubblica stessa. La stessa Repubblica ha detto, come mostrato sopra, di non aver ancora scelto una bandiera. -	0
43311	"""Da qui il trattino """"canadese-americano""""."""	0
84165	Perché niente vento? Se la Terra viaggia a 67.000 miglia all'ora, come mai in un giorno fermo non sentiamo vento?	0
1273	:: Se lo fai, sono disposto a essere massacrato per compassione)	0
27276	Grammatica? Stanley? Credo che tu mi abbia confuso con un altro editore. - Parla / pedina	0
37861	Ho aggiunto un perché la squadra di calcio Zakynthos FC ha due nomi. Si chiama anche APS Zakynthos. Nella pagina Zakynthos FC in wiki abbiamo aggiunto una pagina non ufficiale per i fan del club.	0
52791	Buon compleanno! Buon compleanno cara! Avere la creme de la creme della mia collezione di dolci! | parlare .	0
56703	Joseph Dutton Salve, c'è un articolo su Joseph Dutton su cui puoi lavorare. Joseph Dutton viene proposto per la canonizzazione. Sarebbe notevole. Grazie-	0
21864	== Etimologia == Qual è l'etimologia di questo etnonimo? Il cinese sembra essere 果敢 族, che sembra essere solo una conversione fonetica in caratteri cinesi.	0
5276	Buongiorno Jenna, i miei migliori auguri per le festività natalizie 50px, stai al sicuro e ti parlo nel 2009. parla	0
12817	Elenco dei vincitori di Magsaysay Ciao, Aksi. Ho inoltrato la tua domanda alla bacheca regionale filippina al discorso di Wikipedia: Tambayan Filippine.	0
44216	niente Moot vuole essere la bambina	0
26773	"""Questa non è """"basata su"""" una canzone dei Cure. A volte la band viene paragonata stilisticamente ai Cure, ma è qui che finiscono le somiglianze."""	0
40684	Resisti! Perché rimuovi l'elenco degli episodi della stagione dalle pagine degli episodi? Chiacchierare	0
23109	, 7 marzo 2011 (UTC) Sei anche utente: Bmattson? Qual è l'indirizzo web per il forum di discussione? 19:32	0
79449	Ho trovato una fonte di dominio pubblico (primaria) per queste informazioni e ho creato un nuovo articolo su: Epiro (mitologia) / Temp. Spero che questo sia accettabile.	0
65071	Essere d'accordo. Non fonderti. (parlare • contributi • e-mail)	0
87282	Penso di aver affrontato tutti i commenti di copyediting del tuo revisore GA, ma se non l'ho fatto, allora dammi un altro grido. Lascio per un'altra volta i miei commenti sulle altre questioni che sollevi. ;-)	0
32357	La capitale del Regno Unito è Londra, quindi la capitale dell'Irlanda del Nord, della Scozia, dell'Inghilterra e del Galles è Londra. ()	0
24993	i numeri sono stravaganti. Questi	0
71950	Sai perché alcuni dicono che Pierce è nato nel 1951?	0
82380	L 'incapacità di capire	0
61579	non essere incluso in un'enciclopedia.	0
21687	Ri: Discussione: Niihau	0
26847	Parere richiesto Dato che so che modifichi le aree in questione, vorrei indicarti un RfC aperto che penso che la tua opinione sarebbe utile Grazie (powwow)	0
79613	PERCHÉ LE MUCCHE NON DICONO CHIUDI LA F #% @ SU !!!!	1
86370	FYI FYI. • Lawrence Cohen	0
67237	"""Gli articoli Wiki non sono basati sulle """"credenze"""" delle religioni dell'ateismo, ovvero """"Il problema è che è pieno di schifezze"""". Viene dalla sua stessa bocca."""	0
28654	:: Grazie per aver ritagliato l'immagine! In un certo senso, trovo Kubrick un po 'migliore per il collage perché è riuscito a diventare un po' una figura di culto.	0
88795	"""Sarebbe meglio, se disponibile. Tuttavia, le """"doppie traduzioni"""" dei nomi (ad es. Shcherbachov-> Serbaciov;) tendono ad ostacolare la coerenza, sebbene questo caso particolare sembri improbabile."""	0
29179	Rispondi prima di apportare ulteriori modifiche. Il sito web mostra ancora il vecchio logo e marchio.	0
66985	20:50, 6 febbraio 2005 (UTC)	0
84705	No Gods, No Masters Grazie per i vostri contributi all'articolo No Gods, No Masters. Il tuo lavoro e il tuo supporto per questo articolo rimanente su Wikipedia sono apprezzati.	0
75915	Modifica conteggio C'è uno strumento per farlo per te qui. Il tuo numero è 512 in totale. )	0
99916	Bloomberg è anche un fornitore di notizie economiche ed è anche un'attività commerciale. Quindi, Bloomberg è una fonte inaffidabile?	0
96748	un argomento spurio, [[Wikipedia: scrivere articoli migliori | come	0
33223	: Sono d'accordo - sembra solo falso. Il numero totale di lingue è una statistica comune, ma è sciocco.	0
49032	Oh, e altri redattori / amministratori ricordano che questo è un indirizzo IP comune per una scuola.	0
3706	"""Atti di vandalismo Si prega di smettere di vandalizzare """"Natalee_Holloway"""". Questo è il tuo avvertimento ufficiale. Un altro caso di vandalismo ti impedirà di modificare le pagine. Grazie, Wikipedia."""	0
73040	La fonte di cui parli è AINA.org, trova una fonte affidabile e parti da lì, non usare siti di partigiani poco seri come AINA.org o Bethnahrin.de.	0
67109	Per chiarire, non ho cancellato queste pagine. Ho solo avviato la discussione. Non sono sicuro del motivo per cui sono io a ricevere tutte queste critiche. (parlare)	0
75382	""": Inoltre, l '""""attenzione internazionale"""" esiste secondo la tua fonte - ma esiste al di fuori dei media anglofoni? In caso contrario, potrebbe essere attenuato."""	0
14977	Quello che penso penso che l'articolo sia in buone condizioni, non c'è motivo di cambiarlo di nuovo com'era, sembra perfettamente buono. Suggerisco che rimanga com'è adesso.	0
80006	== DUDE YOU ARE A FAG, NO, NON ERA COSTRUTTIVO MA ONESTAMENTE QUANTE PERSONE GUARDANO == SU QUELL'ARTICOLO BUGIA 1 E HANNO USATO RANDOM ARTICLE BUTTON	0
34278	Non vedendo risposta al mio commento sopra, ho cancellato il testo per Wikipedia: Copyrights. · parlare ·	0
154	che cazzo ho fatto ho solo modificato bene la mia pagina?	1
81482	umm, non solo stai ancora scrivendo un contatto errato, ma cosa c'entra con l'album?	0
96924	Sottotitoli == Sono solo io o quasi tutti i sottotitoli dell'articolo sono estremamente vaghi? Sono più simili ai nomi dei capitoli di un romanzo. 134.88.190.217 ==	0
42465	Le bocche americane sono troppo più veloci del cervello americano) Voi americani avete bisogno di imparare ad ascoltare se volete veramente uscire dal casino in cui vi trovate.	1
4601	d'accordo con molte delle politiche a ritroso su questo sito o con l'insularità dei suoi amministratori	0
14525	Adesso vengo impersonato. Se questo non è motivo di blocco, qual è? 220.253.222.146	0
20862	== Rivendicazione di voci anonime ... == Come rivendichiamo voci anonime? La dannata Wikipedia continua a dimenticare chi sono, a intervalli casuali.	0
58665	Sono corretto. Ho dovuto guardare di nuovo il film. Questo è quello che ottengo chiedendo alle altre quattro persone in ufficio con me -) 20 marzo 2006	0
82459	Vogliamo davvero due articoli che differiscono solo per la maiuscola? Forse può essere spostato nei centri del commercio mondiale.	0
61346	La mia ipotesi è che il webmaster abbia appena utilizzato un modello commerciale generico.	0
69058	, 2005 (UTC): modificato in modo appropriato 00:07, 1 maggio	0
27202	Discussione e consenso ..attribuzione Wikipedia: Contribuire a Wikipedia	0
33264	Non importa sopra, ho rimosso il tag. Buona giornata.	0
85533	Inoltre, se dovrebbe essere aggiunto ovunque, dovrebbe essere aggiunto all'articolo sui costumi di Halloween, non sull'articolo della biografia di una persona vivente.	0
46178	"""rivoluzione """"potrebbe non essere la parola migliore. Forse si intende"""" fusione """"?"""	0
37635	::: Le fonti dicono che è la capitale. La tua opinione di sala operatoria non ha alcun valore qui.	0
