	comment_text	toxic
16255	"""sif bunu sil! lara bingle devam ediyor. omg kanada """"ooh 'sana bir bira aldık' alkol tüketimini teşvik ediyor aye ..."""", moronlar."""	1
52263	beni tekrar hamile bırak. ''	0
85387	Bu kesinlikle daha iyi.	0
48060	Ne kadar önemli insan Sakine Cansız ne kadar önemli ki neredeyse iki haftadır ana sayfa haberlerinde. Pls, Wikipedia'yı siyasi bir taraf olmaktan korur. Teşekkür Ederiz.212.156.67.30	0
85803	Bălţi makaleler Bălţi'nin resmi adının kullanımı hakkında fikir verebilir misiniz?	0
18122	Avusturya-Macaristan'daki en büyük girişim mi? 1912'ye kadar en büyüğüydü. Ancak 1912'den itibaren Macar Ganz'ın bütçesi Skoda'dan daha büyüktü.	0
91087	Katılıyorum. Birleştirme etiketi eklendi.	0
3622	Kahretsin, Samuel Johnson değil. Ne kadar gülünç, zavallı ve aptal olduğunun farkında mısın? 184.170.131.16	1
12332	İtiraz edilen silme Bu sayfa açık bir şekilde tanıtım değildir, çünkü ... (buradaki sebebiniz) Bu yalnızca şirketin nasıl kurulduğunu ve ne yaptığını açıklayan bir bilgilendirme sayfasıdır.	0
24831	Yine, seni affediyorum ~! ♠ ♣ ♥ ♦ ™ №1185 © ♪ ♫ ®	0
36912	Bir RFA teşekkür ederim! Son zamanlarda başarılı olan adaylığımı desteklediğiniz için teşekkür ederim ve yardımıma ihtiyacınız olursa konuşma sayfama mesaj bırakabilirsiniz! -) (konuşma)	0
39034	İskoç Piskoposluk Kilisesi Anglikan Komünyonunun ve dolayısıyla Anglikanizmin bir parçası olduğu için, birçok kişi onun Britanya'da bir İskoç bölgesi olduğunu varsayıyor ... veya buna benzer bir şey.	0
49488	!!!!!! UYARI !!!!!! Sen bir pisliksin. Sen pislik torbası bile sayılmazsın, sadece bir pisliksin. Mwalla	1
11867	alıntılanan materyalin sonu.	0
80857	"""Eğer """"sıkı çalışma"""" Lenoir City web sitesinden bilgi çalmaksa, o zaman buraya ait değildir."""	0
11550	Err:509	0
32645	Şablon konuşma sayfasında ona ping atacağım. Aynı soruyu başka biri sordu. İskoç	0
8934	Tarihsel yanlışlık Bazı ileriyi göremeyen insanlar bu kategoriyi silmek üzereler.	0
43591	Merhaba, bununla ilgili olarak, Wikipedia: Help_desk # Clearing_Sandbox'ta size bir yanıt bıraktığımı bilmenizi isterim. Umarım bu size yardımcı olur, değilse bana bildirin! Çok teşekkürler) Tally-ho!	0
28060	Yanlış bilgi Makale, yanlış tarihsel bilgiler, tartışmalı isimler, kaynaksız kısımlar ve Bosna'daki savaşla ilgili hiçbir zaman doğrulanmamış terimlerle doludur.	0
31820	Whaam! düzenlemeler Lütfen düzenlemeyi bırakın Whaam! fikir birliği olmadan. Bu WP: FAC'nin kararlı olmaması nedeniyle başarısız olmasını istemiyorum. (T / C / WP: DÖRT / WP: CHICAGO / WP: WAWARD)	0
79305	""":: Rob984 haklı. """"Üye"""" kelimesi olmadan daha iyi. (en-2)"""	0
42229	büyümek bir hayat olsun	0
17092	Hazar mavisi yine ANI fark etti	0
58795	Goodwin Harika Bir Gezgindir.71.120.128.212 71.120.128.212	0
92030	: Muhtemelen sıkılmış bir çocuk kendi adına veya arkadaşının ismine değiştirmiştir. Bu tür şeyler burada her zaman devam ediyor, bölgeyle birlikte gidiyor! ...	0
72300	Bu bloga göre, Peter Petherick grevde ve Ewen Chatfield ile Yeni Zelanda - Avustralya, Eden Park'ta 2. Test, 1976/77 olabilir. (Konuşma)	0
96457	Ve eminim yüzlerine asit atılmasını ve İslami mahkemelerin emriyle topa tecavüz edilmeyi seviyorlardır.	1
72488	Err:509	0
71500	Twinkle'ın tüm özelliklerine henüz aşina değilim, bu yüzden denemem gerekiyordu. Mesaj yüklemesi için özür dilerim.	0
36153	Ana sayfanızda Doğu'dan alıntılar kullanabilirsiniz. Lao Tzu, Confuscious, Yamamoto Tsunetomo, Tien Tai, Tokugawa Ieyasu, Amiral Yamamoto Tsunetomo, atasözleri vb.	0
3058	Her neyse, mesele şu ki, bu gerçekten bu makaleye ait değil. MAYBE, Ron Paul'un kendi makalesi için ... Rachel ve benzerleri, sanki gerçekten önemliymiş gibi, bu konu hakkında övünüyorlar. Saygılarımızla.	0
21971	Err:510	0
33022	id, hayvan çiftliğinin komünizme karşı bir saldırıdan ziyade totalitarizme karşı bir saldırı olduğunu söylüyor, en azından ben her zaman öyle anladım. 74.192.12.135	0
19620	Wikipedia da bir sabun kutusu değil.	0
15826	: Bitti. Yine de farklı biçimlendirmeye ihtiyaç duyabilir.	0
73940	Bay Chess'in talebinden sonra - köprü resmini Commons'a da yükledim. Benim için bir bira al! (Konuş!)	0
59919	Aman tanrım, sen bir orospusun. ► '' 'Holla!	1
25224	Kullanıcının kaba davranışı: BilCat ve Kullanıcı: Dave1185 | WP: WQA	0
11490	from 0Waldo Neden az önce bağlantımı geri aldınız? Lütfen geri koyun.	0
88977	:: Aslında, Universe Today'e sordum ve bazı yararlı tavsiyeler aldım. Yani her şey yolunda. Yolculuğun nasıldı?	0
560	Her neyse, mutlu düzenleme!	0
27002	ikiniz de hayatı olmayan küçük ibnelersiniz, bu yüzden belki ikiniz de buluşup bütün gece birbirinize saksafon yalamalısınız ve belki de belki ikiniz de kitlesel olarak evleneceksiniz.	1
68157	Kejriwal Lütfen konuşma sayfasını okuyabilir ve size istenenleri yapabilir, yani: orada teklifler yapabilirsiniz. Teşekkürler. -	0
53450	BoA Hey Rich, İbrahim Kitabı ile ilgili bazı sorularıma cevap verebilir misin? Konuyla ilgili biraz geçmişiniz var gibi görünüyor. Bana bildirin! 63.226.104.225	0
27204	ДА ОН ПИДОР НЕСЧАСТНaniЙ!	0
63659	Sadece bir karikatürü fazla ciddiye alma hakkına sahip!	0
41400	"""(yakın bir saniye olarak """"yayın meteorologu"""" ile)"""	0
60793	Aslında Adelaide içindi. Karışıklık için özür dilerim, .	0
92042	DOĞRUDAN Söyleşi: Vermilion (il seçim bölgesi)	0
9398	d15b8 - bununla ilgili bir şey biliyor musunuz? Sevgili herif, neden beni ve D15B8 motor düzenlemelerimi yalnız bırakmıyorsun?	0
37625	BU KUMWAT KİMDİR? Bak lütfen dur! Ve kim Kum Wat ... umarım ben değilim!	0
55215	Teşekkürler dostum, hiç sert hissetmemek için doğrudan wikipedia'daki TC Boyle girişini ekleyeceğim z BD	0
13188	Hangi yıkıcı düzenleme? GERÇEK MATERYAL yazdım !!!! Gerçekliği kavrayın. Tanrı'nın kanıtı varsa bana göster. Kaldır ya da çeneni kapa.	1
45746	Err:509	0
6128	Ben daha çok bu bölümün altındaki hareket talebinin dikkati çektiğini düşünüyorum, her seferinde sadece bir tane olmalı.	0
66432	Bu makale tamamen ABD Kongresi Biyografik Rehberinden alıntı yapılmıştır: http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000026 İntihal entelektüel hırsızlıktır.	0
3494	]] Sonamoo, Red-velvet, GOT7, vb. Gibi geçen yıl ve bu yıl da çıkış yapan yeni gruplar var. Şimdilik, burada yeni kayıt şirketlerinden bazıları ve bu yıl çıkış yapan gruplarından bazıları var.	0
20125	nguyen1310 kesinlikle bazı boklara karşı güçlü duyguları var. nguyen1310 bir gün iyi bir erkek-kız diktatörü olacak.	1
95925	WikiProject Anime ve manga | class = Stub	0
52037	Err:509	0
14422	: Yararlı hiçbir şey söylemeyen işe yaramaz bir bıçaktı. ~~~~	0
83115	, herhangi bir üretim veya alım bilgisi aradınız mı?	0
18716	Aktörler Hatta n ktorlar bölümü yapmalıyız.	0
77213	"""Neden """"yılın memurları"""" seçildi?"""	0
34201	Kosova2008	0
74563	merhaba bayım bir beyefendi ve bilgin 159.242.66.76	0
71305	, 30 Nisan 2013 (UTC) Er, oops. Bütün bu karmaşanın akılsız cinsiyetçilik tarafından başlatıldığı düşünüldüğünde, oldukça ironik. Özür dilerim. 09:23	0
42895	Virginia Politika Benim hatam! O kısmı eklemek istemedim.	0
54444	E-posta adresinizin ne olduğundan emin değilseniz, Özel: Tercihler'i kontrol edin. Şerefe, |	0
80172	Soverneign / ayrı olmaktan kaçınıldı .:	0
79197	Dennis, Newman'a karşı yazdıkların için tartışma sayfasını kullanmayı bırak.	0
13193	Err:509	0
88681	Err:509	0
60927	, 3 Haziran 2008 (UTC) Bunun için kabul edilebilir bir giriş bulamazsam, CSI: Miami için sayfalar oluşturmaya ve düzenlemeye geri döneceğim, benim yaptığım gibi en sevdiğim TV şovu. 15:55	0
31385	james wolfe annenin adı neydi?	0
19870	Err:510	0
87903	1965-66 Endonezya cinayetleri	0
5874	: Bu berbat bir internet imajı ve Cumhuriyetin kendisinden gerçek bir kaynak değil. Cumhuriyetin kendisi, yukarıda gösterildiği gibi, henüz bir bayrak seçmediğini söyledi. -	0
43311	"""Bu nedenle tireli """"Kanadalı-Amerikalı""""."""	0
84165	Neden rüzgar yok? Dünya saatte 108.000 mil hızla ilerliyorsa, nasıl olur da hiç rüzgar hissetmediğimiz hareketsiz bir günde oluruz?	0
1273	:: Bunu yaparsan, sempati içinde katledilmeyi kabul ediyorum)	0
27276	Dilbilgisi? Stanley? Beni başka bir editörle karıştırdığına inanıyorum. - Konuş / Sapla	0
37861	Zakynthos FC futbol kulübünün iki ismi olduğu için bir ekledim. APS Zakynthos olarak da adlandırılır. Wiki'deki Zakynthos FC sayfasına, kulübün hayranları için resmi olmayan bir sayfa ekledik.	0
52791	Doğum günün kutlu olsun! Mutlu Yıllar sevgilim! Tatlı koleksiyonumdan la creme de la creme al! | konuşmak.	0
56703	Joseph Dutton Merhaba-Joseph Dutton hakkında üzerinde çalışabileceğiniz bir makale var. Joseph Dutton kanonizasyon için öneriliyor. Dikkate değer olacaktı. Teşekkürler-	0
21864	Err:510	0
5276	Sezonlar Selamlar Jenna, 50px bayram sezonu için en iyi dileklerimle, güvende kalın ve 2009'da sizinle konuşun. Konuş	0
12817	Magsaysay Ödülü Sahiplerinin Listesi Merhaba, Aksi. Sorunuzu Wikipedia konuşmasındaki Filipin-bölgesel duyuru panosuna ilettim: Tambayan Filipinler.	0
44216	Moot'un küçük kız olmak istemediği hiçbir şey	0
26773	"""Bu bir Cure şarkısına """"dayalı"""" değil. Bazen grup stilistik olarak The Cure ile karşılaştırılır, ancak benzerliklerin bittiği yer burasıdır."""	0
40684	Tut! Sezon bölüm listesini bölüm sayfalarından neden kaldırıyorsunuz? sohbet	0
23109	, 7 Mart 2011 (UTC) Siz de Kullanıcı mısınız: Bmattson? Tartışma forumunun web adresi nedir? 19:32	0
79449	Bu bilgiler için bir kamu malı (birincil) kaynak buldum ve şu adreste yeni bir makale oluşturdum: Epirus (mitoloji) / Temp. Umarım bu kabul edilebilir.	0
65071	Katılıyorum. Birleştirme. (konuşma • katkılar • e-posta)	0
87282	Sanırım GA eleştirmeninizin tüm kopya düzenleme yorumlarını ele aldım, ancak yapmadıysam, bana bir kez daha seslenin. Başka bir zaman dile getirdiğiniz diğer konulardaki yorumlarımı bırakacağım. ;-)	0
32357	Birleşik Krallık'ın başkenti Londra'dır, dolayısıyla Kuzey İrlanda, İskoçya, İngiltere ve Galler'in Başkenti Londra'dır. ()	0
24993	rakamlar tuhaftır. Bunlar	0
71950	Neden bazılarının Pierce'ın 1951'de doğduğunu söylediğini biliyor musunuz?	0
82380	anlayamama	0
61579	bir Ansiklopediye dahil edilmemelidir.	0
21687	Re: Konuşma: Niihau	0
26847	Görüş isteniyor Söz konusu alanları düzenlediğinizi bildiğim için, sizi fikrinizin yararlı olacağını düşündüğüm açık bir RfC'ye yönlendirmek istiyorum Thanx (powwow)	0
79613	NEDEN İNEKLER F #% @ YUKARI KAPAT DİYOR !!!!	1
86370	Bilginize. • Lawrence Cohen	0
67237	Wiki makaleleri ateizm dinlerinin 'inançlarına', yani 'Sorun şu ki, saçmalıklarla dolu'. Kendi ağzından elde edilir.	0
28654	:: Resmi kestiğiniz için teşekkür ederiz! Bir bakıma, Kubrick'i kolaj için biraz daha iyi buluyorum çünkü bir şekilde kült bir figür olmayı başardı.	0
88795	"""Varsa en iyisi budur. Yine de, adların """"çift tercümeleri"""" (örneğin Shcherbachov-> Sırbaciov;) tutarlılığı engelleme eğilimindedir, ancak bu özel durum pek olası görünmemektedir."""	0
29179	Lütfen daha fazla düzenleme yapmadan önce yanıt verin. Web sitesi hala eski logoyu ve markayı gösteriyor.	0
66985	20:50, 2005 6 Şubat (UTC)	0
84705	Tanrı Yok, Üstat Yok, Tanrı Yok, Üstat Yok başlıklı makaleye yaptığınız katkılardan dolayı Teşekkür Ederiz. Wikipedia'da kalan bu makale için çalışmalarınız ve desteğiniz takdir edilmektedir.	0
75915	Sayıyı düzenle Burada bunu sizin için yapacak bir araç var. Seninki toplam 512. )	0
99916	Bloomberg aynı zamanda bir iş haberleri sağlayıcısı ve aynı zamanda ticari bir işletmedir. Yani Bloomberg güvenilmez bir kaynak mı?	0
96748	sahte bir argüman, [[Wikipedia: Daha iyi makaleler yazmak |	0
33223	: Katılıyorum - sadece sahte görünüyor. Toplam dil sayısı ortak bir istatistiktir, ancak bu aptalca.	0
49032	Oh ve diğer editörler / yöneticiler bunun bir okul için ortak bir IP adresi olduğunu hatırlıyor.	0
3706	"""Vandalizm Lütfen """"Natalee_Holloway"""" e zarar vermeyi bırakın. Bu sizin resmi uyarınızdır. Başka bir vandalizm örneği, sayfaları düzenleyememenize neden olur. Teşekkür ederim Wikipedia."""	0
73040	Bahsettiğiniz kaynak AINA.org, güvenilir bir kaynak bulun ve oradan gidin, AINA.org veya Bethnahrin.de gibi ciddi olmayan partizan siteleri kullanmayın.	0
67109	Açıklığa kavuşturmak için, bu sayfaları silmedim. Ben sadece tartışmayı başlattım. Bu kadar kötüye gidenin neden ben olduğumu bilmiyorum. (konuşma)	0
75382	""": Ayrıca, kaynağınıza göre bu """"uluslararası ilgi"""" var - ancak İngilizce konuşan medyanın dışında mı var? Değilse, bu daha da azaltılabilir."""	0
14977	Makalenin oldukça iyi durumda olduğunu düşündüğüm şey, onu eski haline döndürmek için bir neden yok, mükemmel görünüyor. Şimdi olduğu gibi kalmasını öneriyorum.	0
80006	Err:509	0
34278	Yukarıdaki yorumuma herhangi bir yanıt gelmediğinden, metni Wikipedia: Telif hakları uyarınca sildim. · Konuşma ·	0
154	ne yaptım ben sadece sayfamı iyi düzenledim?	1
81482	umm, hala teması yanlış yazmıyorsun, ama bunun albümle ne alakası var?	0
96924	Alt başlıklar == Sadece ben miyim yoksa makaledeki tüm alt başlıklar son derece belirsiz mi? Daha çok romandaki bölüm isimleri gibidirler. 134.88.190.217 ==	0
42465	Amerikan ağızları Amerikan beyninden çok daha hızlıdır) Siz Amerikalılar, içinde bulunduğunuz karmaşadan gerçekten kurtulmak istiyorsanız dinlemeyi öğrenmelisiniz.	1
4601	Bu sitedeki geri politikaların çoğuna veya yöneticilerinin dar görüşlülüğüne katılıyorum	0
14525	Şimdi kimliğime bürünüyorum. Bu engellenme sebebi değilse nedir 220.253.222.146	0
20862	Err:509	0
58665	Düzeltilmiş durumdayım. Filmi bir kez daha izlemek zorunda kaldım. Ofisteki diğer dört kişiye benimle sorduğum için aldığım şey bu -) 20 Mart 2006	0
82459	Yalnızca büyük harf kullanımına göre farklılık gösteren iki makale gerçekten istiyor muyuz? Belki dünya ticaret merkezlerine taşınabilir.	0
61346	Tahminimce web yöneticisi genel bir ticari şablon kullandı.	0
69058	, 2005 (UTC): uygun şekilde düzenlendi 00:07, 1 Mayıs	0
27202	Tartışma ve fikir birliği .. atıf Wikipedia: Wikipedia'ya Katkıda Bulunma	0
33264	Yukarıda boşver, etiketi kaldırdım. İyi günler.	0
85533	Ayrıca herhangi bir yere eklenmesi gerekiyorsa, yaşayan bir kişinin biyografi yazısına değil, Cadılar Bayramı kostümleri yazısına eklenmelidir.	0
46178	"""devrim """"en iyi kelime olmayabilir. Belki"""" füzyon """"kastedilmektedir?"""	0
37635	::: Kaynaklar onun başkent olduğunu söylüyor. OR fikrinizin burada bir değeri yok.	0
36009	Bu sayfa bir taslak olabilir ama yine de mükemmel ve konuyu oldukça iyi kapsıyor. İyi çalışmaya devam edin.	0
90021	Sünnet Ne düşündüğün umrumda mı? Hayır.	0
63252	Sayfa geçmişi Hey, az önce kullanıcı sayfanızın sayfa geçmişine baktım. Bununla ilgili ne yapacaksın? 02:04, 1 Mayıs 2005 (UTC)	0
79650	Geri Döndür Vandalizm nedeniyle bir adım geri alındı;	0
97837	, ama aptalca olmalı ...	0
54212	∞'u sevdiğimi biliyor muydun, sonsuz lol.	0
51262	Neden Davut Yıldızı'na bu kadar çok benziyor? '' '' '' Boşluk araması	0
2332	DOĞRUDAN Konuşma: Oyun Yok (Serani şarkısı)	0
90823	Daha çok sirk gibi aptal bir derginin dediği gibi.	0
69741	kenapa TVE dicirebon sinyalnya masih kurang bagus?	0
71958	Kullanıcı: Dünyaya saygı duyma Projeden ayrılmak isteyen editörlerin istek üzerine kullanıcı sayfalarını ve konuşma sayfalarını silmelerinin uzun süredir devam eden bir politika olduğunu düşünmüştüm. Co., Inc.	0
56626	Eh, şimdi çözülmüş gibi görünüyor. -)	0
49916	Lütfen bu sayfayı yeniden oluşturmayı bırakın.	0
22601	:::: Aslında, KSY neden burada * kendini savunmaya çalışıyor? [tema şarkısı] veya tema şarkım	0
94020	ne oldu. John? John - ne ters gitti?	0
40741	Curps'ten hala bir yanıt almadım. Biri lütfen yardım etsin. '' /	0
30239	Harika kullanıcı sayfası! Topluluğa saygılı olduğunuz için teşekkür ederiz, bir şeye ihtiyacınız olursa, sadece sorun.	0
36061	purevolume, bu site genelinde bir kaynak olarak kullanılmaktadır. Görüntülenme ve hayranların hacmi göz önüne alındığında, bunun gerçek olduğu ve düzenli olarak güncellendiği açıktır.	0
52375	Kalıcı bozucu düzenleme Lütfen, Kullanıcı 118.127.68.110'un, yakın zamanda yapılan geçici bir engellemenin ardından Burleigh Smith'te kabul edilemez geri dönüşler yapmaya geri döndüğünü unutmayın. Şerefe,	0
92392	Burada yanıt verdi. (konuşma) (Boracay Bill'in öncesinde)	0
83417	İngiliz Savaşları zayiat vermiyorsa neden İngilizler için kullanıyoruz?	0
7542	Çok iyi düzenlemeler yaptım! Öyleyse bunu söylemeyi bırak !!!!!!!! Ayrıca, istediğim gibi ne zaman düzenleme yapabileceğim? Düzenlenmesi gereken birçok sayfa gördüm, ancak yapamıyorum, bu yüzden hala yanlış bilgiler içeriyorlar.	0
94365	(Japon olanlar, en azından ve berbat İngiliz yaruge değil)	0
16530	promosyon kullanıcı adları için süresiz olarak engelleniyor |]]	0
86268	Dostum ... kaynağın ne?	0
44067	Rendar]] 17:21, 4 Ağustos	0
55180	bu grup dergi, gazete, televizyon, radyo ve internette ün kazandı. Şu anda müzikleriyle ilgili bir televizyon realite şovunda.	0
62278	** Ne, yani Ed şeytanın enkarnasyonu mu? Vay.	0
19533	Bunun bir aksaklık olmadığını, gerçek bir oylama olduğunu unutmayın. Teklif veren de aynısını yapmış gibi göründüğü için bunun için ayrı bir hesap oluşturuldu. Küçük bir şakaydı, görüyorsunuz.	0
95827	: Bunu belirttiğiniz için teşekkürler. Önemli kutuyu işaretlemeyi unuttuğumdan daha fazlası! Bugünlerde çok fazla kullanıcı izni var ... * homurdanıyor *	0
8143	Bununla birlikte, resim çok iyi ve ona bakarsanız, başka yöne baktığınızda benzer bir etkiyi tetikler. Bunu resim açıklamasında belirtmek uygunsuz olur mu?	0
8323	Vikisözlükte: *** eşanlamlılar *** E1103 dengeleyici olarak kullanıldığında.	0
